"","region","date","cases"
"6493","Belize",20-02-26,0
"6494","Benin",20-02-26,0
"6495","Bhutan",20-02-26,0
"6496","Bolivia",20-02-26,0
"6497","Bosnia and Herzegovina",20-02-26,0
"6498","Botswana",20-02-26,0
"6499","Brazil",20-02-26,1
"6500","Brunei",20-02-26,0
"6501","Bulgaria",20-02-26,0
"6502","Burkina Faso",20-02-26,0
"6503","Burma",20-02-26,0
"6504","Burundi",20-02-26,0
"6505","Cabo Verde",20-02-26,0
"6506","Cambodia",20-02-26,1
"6507","Cameroon",20-02-26,0
"6508","Canada",20-02-26,11
"6509","Central African Republic",20-02-26,0
"6510","Chad",20-02-26,0
"6511","Chile",20-02-26,0
"6512","China",20-02-26,78166
"6513","Colombia",20-02-26,0
"6514","Congo (Brazzaville)",20-02-26,0
"6515","Congo (Kinshasa)",20-02-26,0
"6516","Costa Rica",20-02-26,0
"6517","Cote d'Ivoire",20-02-26,0
"6518","Croatia",20-02-26,3
"6519","Cuba",20-02-26,0
"6520","Cyprus",20-02-26,0
"6521","Czechia",20-02-26,0
"6522","Denmark",20-02-26,0
"6523","Diamond Princess",20-02-26,705
"6524","Djibouti",20-02-26,0
"6525","Dominica",20-02-26,0
"6526","Dominican Republic",20-02-26,0
"6527","Ecuador",20-02-26,0
"6528","Egypt",20-02-26,1
"6529","El Salvador",20-02-26,0
"6530","Equatorial Guinea",20-02-26,0
"6531","Eritrea",20-02-26,0
"6532","Estonia",20-02-26,0
"6533","Eswatini",20-02-26,0
"6534","Ethiopia",20-02-26,0
"6535","Fiji",20-02-26,0
"6536","Finland",20-02-26,2
"6537","France",20-02-26,18
"6538","Gabon",20-02-26,0
"6539","Gambia",20-02-26,0
"6540","Georgia",20-02-26,1
"6541","Germany",20-02-26,27
"6542","Ghana",20-02-26,0
"6543","Greece",20-02-26,1
"6544","Grenada",20-02-26,0
"6545","Guatemala",20-02-26,0
"6546","Guinea",20-02-26,0
"6547","Guinea-Bissau",20-02-26,0
"6548","Guyana",20-02-26,0
"6549","Haiti",20-02-26,0
"6550","Holy See",20-02-26,0
"6551","Honduras",20-02-26,0
"6552","Hungary",20-02-26,0
"6553","Iceland",20-02-26,0
"6554","India",20-02-26,3
"6555","Indonesia",20-02-26,0
"6556","Iran",20-02-26,139
"6557","Iraq",20-02-26,5
"6558","Ireland",20-02-26,0
"6559","Israel",20-02-26,2
"6560","Italy",20-02-26,453
"6561","Jamaica",20-02-26,0
"6562","Japan",20-02-26,189
"6563","Jordan",20-02-26,0
"6564","Kazakhstan",20-02-26,0
"6565","Kenya",20-02-26,0
"6566","Korea, South",20-02-26,1261
"6567","Kosovo",20-02-26,0
"6568","Kuwait",20-02-26,26
"6569","Kyrgyzstan",20-02-26,0
"6570","Laos",20-02-26,0
"6571","Latvia",20-02-26,0
"6572","Lebanon",20-02-26,2
"6573","Liberia",20-02-26,0
"6574","Libya",20-02-26,0
"6575","Liechtenstein",20-02-26,0
"6576","Lithuania",20-02-26,0
"6577","Luxembourg",20-02-26,0
"6578","Madagascar",20-02-26,0
"6579","Malawi",20-02-26,0
"6580","Malaysia",20-02-26,22
"6581","Maldives",20-02-26,0
"6582","Mali",20-02-26,0
"6583","Malta",20-02-26,0
"6584","Mauritania",20-02-26,0
"6585","Mauritius",20-02-26,0
"6586","Mexico",20-02-26,0
"6587","Moldova",20-02-26,0
"6588","Monaco",20-02-26,0
"6589","Mongolia",20-02-26,0
"6590","Montenegro",20-02-26,0
"6591","Morocco",20-02-26,0
"6592","Mozambique",20-02-26,0
"6593","MS Zaandam",20-02-26,0
"6594","Namibia",20-02-26,0
"6595","Nepal",20-02-26,1
"6596","Netherlands",20-02-26,0
"6597","New Zealand",20-02-26,0
"6598","Nicaragua",20-02-26,0
"6599","Niger",20-02-26,0
"6600","Nigeria",20-02-26,0
"6601","North Macedonia",20-02-26,1
"6602","Norway",20-02-26,1
"6603","Oman",20-02-26,4
"6604","Pakistan",20-02-26,2
"6605","Panama",20-02-26,0
"6606","Papua New Guinea",20-02-26,0
"6607","Paraguay",20-02-26,0
"6608","Peru",20-02-26,0
"6609","Philippines",20-02-26,3
"6610","Poland",20-02-26,0
"6611","Portugal",20-02-26,0
"6612","Qatar",20-02-26,0
"6613","Romania",20-02-26,1
"6614","Russia",20-02-26,2
"6615","Rwanda",20-02-26,0
"6616","Saint Kitts and Nevis",20-02-26,0
"6617","Saint Lucia",20-02-26,0
"6618","Saint Vincent and the Grenadines",20-02-26,0
"6619","San Marino",20-02-26,0
"6620","Sao Tome and Principe",20-02-26,0
"6621","Saudi Arabia",20-02-26,0
"6622","Senegal",20-02-26,0
"6623","Serbia",20-02-26,0
"6624","Seychelles",20-02-26,0
"6625","Sierra Leone",20-02-26,0
"6626","Singapore",20-02-26,93
"6627","Slovakia",20-02-26,0
"6628","Slovenia",20-02-26,0
"6629","Somalia",20-02-26,0
"6630","South Africa",20-02-26,0
"6631","South Sudan",20-02-26,0
"6632","Spain",20-02-26,13
"6633","Sri Lanka",20-02-26,1
"6634","Sudan",20-02-26,0
"6635","Suriname",20-02-26,0
"6636","Sweden",20-02-26,2
"6637","Switzerland",20-02-26,1
"6638","Syria",20-02-26,0
"6639","Taiwan",20-02-26,32
"6640","Tanzania",20-02-26,0
"6641","Thailand",20-02-26,40
"6642","Timor-Leste",20-02-26,0
"6643","Togo",20-02-26,0
"6644","Trinidad and Tobago",20-02-26,0
"6645","Tunisia",20-02-26,0
"6646","Turkey",20-02-26,0
"6647","Uganda",20-02-26,0
"6648","Ukraine",20-02-26,0
"6649","United Arab Emirates",20-02-26,13
"6650","United Kingdom",20-02-26,13
"6651","Uruguay",20-02-26,0
"6652","USA",20-02-26,57
"6653","Uzbekistan",20-02-26,0
"6654","Venezuela",20-02-26,0
"6655","Vietnam",20-02-26,16
"6656","West Bank and Gaza",20-02-26,0
"6657","Western Sahara",20-02-26,0
"6658","Yemen",20-02-26,0
"6659","Zambia",20-02-26,0
"6660","Zimbabwe",20-02-26,0
"6661","Afghanistan",20-02-27,1
"6662","Albania",20-02-27,0
"6663","Algeria",20-02-27,1
"6664","Andorra",20-02-27,0
"6665","Angola",20-02-27,0
"6666","Antigua and Barbuda",20-02-27,0
"6667","Argentina",20-02-27,0
"6668","Armenia",20-02-27,0
"6669","Australia",20-02-27,15
"6670","Austria",20-02-27,3
"6671","Azerbaijan",20-02-27,0
"6672","Bahamas",20-02-27,0
"6673","Bahrain",20-02-27,33
"6674","Bangladesh",20-02-27,0
"6675","Barbados",20-02-27,0
"6676","Belarus",20-02-27,0
"6677","Belgium",20-02-27,1
"6678","Belize",20-02-27,0
"6679","Benin",20-02-27,0
"6680","Bhutan",20-02-27,0
"6681","Bolivia",20-02-27,0
"6682","Bosnia and Herzegovina",20-02-27,0
"6683","Botswana",20-02-27,0
"6684","Brazil",20-02-27,1
"6685","Brunei",20-02-27,0
"6686","Bulgaria",20-02-27,0
"6687","Burkina Faso",20-02-27,0
"6688","Burma",20-02-27,0
"6689","Burundi",20-02-27,0
"6690","Cabo Verde",20-02-27,0
"6691","Cambodia",20-02-27,1
"6692","Cameroon",20-02-27,0
"6693","Canada",20-02-27,13
"6694","Central African Republic",20-02-27,0
"6695","Chad",20-02-27,0
"6696","Chile",20-02-27,0
"6697","China",20-02-27,78600
"6698","Colombia",20-02-27,0
"6699","Congo (Brazzaville)",20-02-27,0
"6700","Congo (Kinshasa)",20-02-27,0
"6701","Costa Rica",20-02-27,0
"6702","Cote d'Ivoire",20-02-27,0
"6703","Croatia",20-02-27,3
"6704","Cuba",20-02-27,0
"6705","Cyprus",20-02-27,0
"6706","Czechia",20-02-27,0
"6707","Denmark",20-02-27,1
"6708","Diamond Princess",20-02-27,705
"6709","Djibouti",20-02-27,0
"6710","Dominica",20-02-27,0
"6711","Dominican Republic",20-02-27,0
"6712","Ecuador",20-02-27,0
"6713","Egypt",20-02-27,1
"6714","El Salvador",20-02-27,0
"6715","Equatorial Guinea",20-02-27,0
"6716","Eritrea",20-02-27,0
"6717","Estonia",20-02-27,1
"6718","Eswatini",20-02-27,0
"6719","Ethiopia",20-02-27,0
"6720","Fiji",20-02-27,0
"6721","Finland",20-02-27,2
"6722","France",20-02-27,38
"6723","Gabon",20-02-27,0
"6724","Gambia",20-02-27,0
"6725","Georgia",20-02-27,1
"6726","Germany",20-02-27,46
"6727","Ghana",20-02-27,0
"6728","Greece",20-02-27,3
"6729","Grenada",20-02-27,0
"6730","Guatemala",20-02-27,0
"6731","Guinea",20-02-27,0
"6732","Guinea-Bissau",20-02-27,0
"6733","Guyana",20-02-27,0
"6734","Haiti",20-02-27,0
"6735","Holy See",20-02-27,0
"6736","Honduras",20-02-27,0
"6737","Hungary",20-02-27,0
"6738","Iceland",20-02-27,0
"6739","India",20-02-27,3
"6740","Indonesia",20-02-27,0
"6741","Iran",20-02-27,245
"6742","Iraq",20-02-27,7
"6743","Ireland",20-02-27,0
"6744","Israel",20-02-27,3
"6745","Italy",20-02-27,655
"6746","Jamaica",20-02-27,0
"6747","Japan",20-02-27,214
"6748","Jordan",20-02-27,0
"6749","Kazakhstan",20-02-27,0
"6750","Kenya",20-02-27,0
"6751","Korea, South",20-02-27,1766
"6752","Kosovo",20-02-27,0
"6753","Kuwait",20-02-27,43
"6754","Kyrgyzstan",20-02-27,0
"6755","Laos",20-02-27,0
"6756","Latvia",20-02-27,0
"6757","Lebanon",20-02-27,2
"6758","Liberia",20-02-27,0
"6759","Libya",20-02-27,0
"6760","Liechtenstein",20-02-27,0
"6761","Lithuania",20-02-27,0
"6762","Luxembourg",20-02-27,0
"6763","Madagascar",20-02-27,0
"6764","Malawi",20-02-27,0
"6765","Malaysia",20-02-27,23
"6766","Maldives",20-02-27,0
"6767","Mali",20-02-27,0
"6768","Malta",20-02-27,0
"6769","Mauritania",20-02-27,0
"6770","Mauritius",20-02-27,0
"6771","Mexico",20-02-27,0
"6772","Moldova",20-02-27,0
"6773","Monaco",20-02-27,0
"6774","Mongolia",20-02-27,0
"6775","Montenegro",20-02-27,0
"6776","Morocco",20-02-27,0
"6777","Mozambique",20-02-27,0
"6778","MS Zaandam",20-02-27,0
"6779","Namibia",20-02-27,0
"6780","Nepal",20-02-27,1
"6781","Netherlands",20-02-27,1
"6782","New Zealand",20-02-27,0
"6783","Nicaragua",20-02-27,0
"6784","Niger",20-02-27,0
"6785","Nigeria",20-02-27,0
"6786","North Macedonia",20-02-27,1
"6787","Norway",20-02-27,1
"6788","Oman",20-02-27,4
"6789","Pakistan",20-02-27,2
"6790","Panama",20-02-27,0
"6791","Papua New Guinea",20-02-27,0
"6792","Paraguay",20-02-27,0
"6793","Peru",20-02-27,0
"6794","Philippines",20-02-27,3
"6795","Poland",20-02-27,0
"6796","Portugal",20-02-27,0
"6797","Qatar",20-02-27,0
"6798","Romania",20-02-27,1
"6799","Russia",20-02-27,2
"6800","Rwanda",20-02-27,0
"6801","Saint Kitts and Nevis",20-02-27,0
"6802","Saint Lucia",20-02-27,0
"6803","Saint Vincent and the Grenadines",20-02-27,0
"6804","San Marino",20-02-27,1
"6805","Sao Tome and Principe",20-02-27,0
"6806","Saudi Arabia",20-02-27,0
"6807","Senegal",20-02-27,0
"6808","Serbia",20-02-27,0
"6809","Seychelles",20-02-27,0
"6810","Sierra Leone",20-02-27,0
"6811","Singapore",20-02-27,93
"6812","Slovakia",20-02-27,0
"6813","Slovenia",20-02-27,0
"6814","Somalia",20-02-27,0
"6815","South Africa",20-02-27,0
"6816","South Sudan",20-02-27,0
"6817","Spain",20-02-27,15
"6818","Sri Lanka",20-02-27,1
"6819","Sudan",20-02-27,0
"6820","Suriname",20-02-27,0
"6821","Sweden",20-02-27,7
"6822","Switzerland",20-02-27,8
"6823","Syria",20-02-27,0
"6824","Taiwan",20-02-27,32
"6825","Tanzania",20-02-27,0
"6826","Thailand",20-02-27,40
"6827","Timor-Leste",20-02-27,0
"6828","Togo",20-02-27,0
"6829","Trinidad and Tobago",20-02-27,0
"6830","Tunisia",20-02-27,0
"6831","Turkey",20-02-27,0
"6832","Uganda",20-02-27,0
"6833","Ukraine",20-02-27,0
"6834","United Arab Emirates",20-02-27,13
"6835","United Kingdom",20-02-27,15
"6836","Uruguay",20-02-27,0
"6837","USA",20-02-27,58
"6838","Uzbekistan",20-02-27,0
"6839","Venezuela",20-02-27,0
"6840","Vietnam",20-02-27,16
"6841","West Bank and Gaza",20-02-27,0
"6842","Western Sahara",20-02-27,0
"6843","Yemen",20-02-27,0
"6844","Zambia",20-02-27,0
"6845","Zimbabwe",20-02-27,0
"6846","Afghanistan",20-02-28,1
"6847","Albania",20-02-28,0
"6848","Algeria",20-02-28,1
"6849","Andorra",20-02-28,0
"6850","Angola",20-02-28,0
"6851","Antigua and Barbuda",20-02-28,0
"6852","Argentina",20-02-28,0
"6853","Armenia",20-02-28,0
"6854","Australia",20-02-28,15
"6855","Austria",20-02-28,3
"6856","Azerbaijan",20-02-28,0
"6857","Bahamas",20-02-28,0
"6858","Bahrain",20-02-28,36
"6859","Bangladesh",20-02-28,0
"6860","Barbados",20-02-28,0
"6861","Belarus",20-02-28,1
"6862","Belgium",20-02-28,1
"6863","Belize",20-02-28,0
"6864","Benin",20-02-28,0
"6865","Bhutan",20-02-28,0
"6866","Bolivia",20-02-28,0
"6867","Bosnia and Herzegovina",20-02-28,0
"6868","Botswana",20-02-28,0
"6869","Brazil",20-02-28,1
"6870","Brunei",20-02-28,0
"6871","Bulgaria",20-02-28,0
"6872","Burkina Faso",20-02-28,0
"6873","Burma",20-02-28,0
"6874","Burundi",20-02-28,0
"6875","Cabo Verde",20-02-28,0
"6876","Cambodia",20-02-28,1
"6877","Cameroon",20-02-28,0
"6878","Canada",20-02-28,14
"6879","Central African Republic",20-02-28,0
"6880","Chad",20-02-28,0
"6881","Chile",20-02-28,0
"6882","China",20-02-28,78928
"6883","Colombia",20-02-28,0
"6884","Congo (Brazzaville)",20-02-28,0
"6885","Congo (Kinshasa)",20-02-28,0
"6886","Costa Rica",20-02-28,0
"6887","Cote d'Ivoire",20-02-28,0
"6888","Croatia",20-02-28,5
"6889","Cuba",20-02-28,0
"6890","Cyprus",20-02-28,0
"6891","Czechia",20-02-28,0
"6892","Denmark",20-02-28,1
"6893","Diamond Princess",20-02-28,705
"6894","Djibouti",20-02-28,0
"6895","Dominica",20-02-28,0
"6896","Dominican Republic",20-02-28,0
"6897","Ecuador",20-02-28,0
"6898","Egypt",20-02-28,1
"6899","El Salvador",20-02-28,0
"6900","Equatorial Guinea",20-02-28,0
"6901","Eritrea",20-02-28,0
"6902","Estonia",20-02-28,1
"6903","Eswatini",20-02-28,0
"6904","Ethiopia",20-02-28,0
"6905","Fiji",20-02-28,0
"6906","Finland",20-02-28,2
"6907","France",20-02-28,57
"6908","Gabon",20-02-28,0
"6909","Gambia",20-02-28,0
"6910","Georgia",20-02-28,1
"6911","Germany",20-02-28,48
"6912","Ghana",20-02-28,0
"6913","Greece",20-02-28,4
"6914","Grenada",20-02-28,0
"6915","Guatemala",20-02-28,0
"6916","Guinea",20-02-28,0
"6917","Guinea-Bissau",20-02-28,0
"6918","Guyana",20-02-28,0
"6919","Haiti",20-02-28,0
"6920","Holy See",20-02-28,0
"6921","Honduras",20-02-28,0
"6922","Hungary",20-02-28,0
"6923","Iceland",20-02-28,1
"6924","India",20-02-28,3
"6925","Indonesia",20-02-28,0
"6926","Iran",20-02-28,388
"6927","Iraq",20-02-28,7
"6928","Ireland",20-02-28,0
"6929","Israel",20-02-28,4
"6930","Italy",20-02-28,888
"6931","Jamaica",20-02-28,0
"6932","Japan",20-02-28,228
"6933","Jordan",20-02-28,0
"6934","Kazakhstan",20-02-28,0
"6935","Kenya",20-02-28,0
"6936","Korea, South",20-02-28,2337
"6937","Kosovo",20-02-28,0
"6938","Kuwait",20-02-28,45
"6939","Kyrgyzstan",20-02-28,0
"6940","Laos",20-02-28,0
"6941","Latvia",20-02-28,0
"6942","Lebanon",20-02-28,2
"6943","Liberia",20-02-28,0
"6944","Libya",20-02-28,0
"6945","Liechtenstein",20-02-28,0
"6946","Lithuania",20-02-28,1
"6947","Luxembourg",20-02-28,0
"6948","Madagascar",20-02-28,0
"6949","Malawi",20-02-28,0
"6950","Malaysia",20-02-28,23
"6951","Maldives",20-02-28,0
"6952","Mali",20-02-28,0
"6953","Malta",20-02-28,0
"6954","Mauritania",20-02-28,0
"6955","Mauritius",20-02-28,0
"6956","Mexico",20-02-28,1
"6957","Moldova",20-02-28,0
"6958","Monaco",20-02-28,0
"6959","Mongolia",20-02-28,0
"6960","Montenegro",20-02-28,0
"6961","Morocco",20-02-28,0
"6962","Mozambique",20-02-28,0
"6963","MS Zaandam",20-02-28,0
"6964","Namibia",20-02-28,0
"6965","Nepal",20-02-28,1
"6966","Netherlands",20-02-28,1
"6967","New Zealand",20-02-28,1
"6968","Nicaragua",20-02-28,0
"6969","Niger",20-02-28,0
"6970","Nigeria",20-02-28,1
"6971","North Macedonia",20-02-28,1
"6972","Norway",20-02-28,6
"6973","Oman",20-02-28,4
"6974","Pakistan",20-02-28,2
"6975","Panama",20-02-28,0
"6976","Papua New Guinea",20-02-28,0
"6977","Paraguay",20-02-28,0
"6978","Peru",20-02-28,0
"6979","Philippines",20-02-28,3
"6980","Poland",20-02-28,0
"6981","Portugal",20-02-28,0
"6982","Qatar",20-02-28,0
"6983","Romania",20-02-28,3
"6984","Russia",20-02-28,2
"6985","Rwanda",20-02-28,0
"6986","Saint Kitts and Nevis",20-02-28,0
"6987","Saint Lucia",20-02-28,0
"6988","Saint Vincent and the Grenadines",20-02-28,0
"6989","San Marino",20-02-28,1
"6990","Sao Tome and Principe",20-02-28,0
"6991","Saudi Arabia",20-02-28,0
"6992","Senegal",20-02-28,0
"6993","Serbia",20-02-28,0
"6994","Seychelles",20-02-28,0
"6995","Sierra Leone",20-02-28,0
"6996","Singapore",20-02-28,93
"6997","Slovakia",20-02-28,0
"6998","Slovenia",20-02-28,0
"6999","Somalia",20-02-28,0
"7000","South Africa",20-02-28,0
"7001","South Sudan",20-02-28,0
"7002","Spain",20-02-28,32
"7003","Sri Lanka",20-02-28,1
"7004","Sudan",20-02-28,0
"7005","Suriname",20-02-28,0
"7006","Sweden",20-02-28,7
"7007","Switzerland",20-02-28,8
"7008","Syria",20-02-28,0
"7009","Taiwan",20-02-28,34
"7010","Tanzania",20-02-28,0
"7011","Thailand",20-02-28,41
"7012","Timor-Leste",20-02-28,0
"7013","Togo",20-02-28,0
"7014","Trinidad and Tobago",20-02-28,0
"7015","Tunisia",20-02-28,0
"7016","Turkey",20-02-28,0
"7017","Uganda",20-02-28,0
"7018","Ukraine",20-02-28,0
"7019","United Arab Emirates",20-02-28,19
"7020","United Kingdom",20-02-28,20
"7021","Uruguay",20-02-28,0
"7022","USA",20-02-28,60
"7023","Uzbekistan",20-02-28,0
"7024","Venezuela",20-02-28,0
"7025","Vietnam",20-02-28,16
"7026","West Bank and Gaza",20-02-28,0
"7027","Western Sahara",20-02-28,0
"7028","Yemen",20-02-28,0
"7029","Zambia",20-02-28,0
"7030","Zimbabwe",20-02-28,0
"7031","Afghanistan",20-02-29,1
"7032","Albania",20-02-29,0
"7033","Algeria",20-02-29,1
"7034","Andorra",20-02-29,0
"7035","Angola",20-02-29,0
"7036","Antigua and Barbuda",20-02-29,0
"7037","Argentina",20-02-29,0
"7038","Armenia",20-02-29,0
"7039","Australia",20-02-29,25
"7040","Austria",20-02-29,9
"7041","Azerbaijan",20-02-29,0
"7042","Bahamas",20-02-29,0
"7043","Bahrain",20-02-29,41
"7044","Bangladesh",20-02-29,0
"7045","Barbados",20-02-29,0
"7046","Belarus",20-02-29,1
"7047","Belgium",20-02-29,1
"7048","Belize",20-02-29,0
"7049","Benin",20-02-29,0
"7050","Bhutan",20-02-29,0
"7051","Bolivia",20-02-29,0
"7052","Bosnia and Herzegovina",20-02-29,0
"7053","Botswana",20-02-29,0
"7054","Brazil",20-02-29,2
"7055","Brunei",20-02-29,0
"7056","Bulgaria",20-02-29,0
"7057","Burkina Faso",20-02-29,0
"7058","Burma",20-02-29,0
"7059","Burundi",20-02-29,0
"7060","Cabo Verde",20-02-29,0
"7061","Cambodia",20-02-29,1
"7062","Cameroon",20-02-29,0
"7063","Canada",20-02-29,20
"7064","Central African Republic",20-02-29,0
"7065","Chad",20-02-29,0
"7066","Chile",20-02-29,0
"7067","China",20-02-29,79356
"7068","Colombia",20-02-29,0
"7069","Congo (Brazzaville)",20-02-29,0
"7070","Congo (Kinshasa)",20-02-29,0
"7071","Costa Rica",20-02-29,0
"7072","Cote d'Ivoire",20-02-29,0
"7073","Croatia",20-02-29,6
"7074","Cuba",20-02-29,0
"7075","Cyprus",20-02-29,0
"7076","Czechia",20-02-29,0
"7077","Denmark",20-02-29,3
"7078","Diamond Princess",20-02-29,705
"7079","Djibouti",20-02-29,0
"7080","Dominica",20-02-29,0
"7081","Dominican Republic",20-02-29,0
"7082","Ecuador",20-02-29,0
"7083","Egypt",20-02-29,1
"7084","El Salvador",20-02-29,0
"7085","Equatorial Guinea",20-02-29,0
"7086","Eritrea",20-02-29,0
"7087","Estonia",20-02-29,1
"7088","Eswatini",20-02-29,0
"7089","Ethiopia",20-02-29,0
"7090","Fiji",20-02-29,0
"7091","Finland",20-02-29,3
"7092","France",20-02-29,100
"7093","Gabon",20-02-29,0
"7094","Gambia",20-02-29,0
"7095","Georgia",20-02-29,1
"7096","Germany",20-02-29,79
"7097","Ghana",20-02-29,0
"7098","Greece",20-02-29,4
"7099","Grenada",20-02-29,0
"7100","Guatemala",20-02-29,0
"7101","Guinea",20-02-29,0
"7102","Guinea-Bissau",20-02-29,0
"7103","Guyana",20-02-29,0
"7104","Haiti",20-02-29,0
"7105","Holy See",20-02-29,0
"7106","Honduras",20-02-29,0
"7107","Hungary",20-02-29,0
"7108","Iceland",20-02-29,1
"7109","India",20-02-29,3
"7110","Indonesia",20-02-29,0
"7111","Iran",20-02-29,593
"7112","Iraq",20-02-29,13
"7113","Ireland",20-02-29,1
"7114","Israel",20-02-29,7
"7115","Italy",20-02-29,1128
"7116","Jamaica",20-02-29,0
"7117","Japan",20-02-29,241
"7118","Jordan",20-02-29,0
"7119","Kazakhstan",20-02-29,0
"7120","Kenya",20-02-29,0
"7121","Korea, South",20-02-29,3150
"7122","Kosovo",20-02-29,0
"7123","Kuwait",20-02-29,45
"7124","Kyrgyzstan",20-02-29,0
"7125","Laos",20-02-29,0
"7126","Latvia",20-02-29,0
"7127","Lebanon",20-02-29,4
"7128","Liberia",20-02-29,0
"7129","Libya",20-02-29,0
"7130","Liechtenstein",20-02-29,0
"7131","Lithuania",20-02-29,1
"7132","Luxembourg",20-02-29,1
"7133","Madagascar",20-02-29,0
"7134","Malawi",20-02-29,0
"7135","Malaysia",20-02-29,25
"7136","Maldives",20-02-29,0
"7137","Mali",20-02-29,0
"7138","Malta",20-02-29,0
"7139","Mauritania",20-02-29,0
"7140","Mauritius",20-02-29,0
"7141","Mexico",20-02-29,4
"7142","Moldova",20-02-29,0
"7143","Monaco",20-02-29,1
"7144","Mongolia",20-02-29,0
"7145","Montenegro",20-02-29,0
"7146","Morocco",20-02-29,0
"7147","Mozambique",20-02-29,0
"7148","MS Zaandam",20-02-29,0
"7149","Namibia",20-02-29,0
"7150","Nepal",20-02-29,1
"7151","Netherlands",20-02-29,6
"7152","New Zealand",20-02-29,1
"7153","Nicaragua",20-02-29,0
"7154","Niger",20-02-29,0
"7155","Nigeria",20-02-29,1
"7156","North Macedonia",20-02-29,1
"7157","Norway",20-02-29,15
"7158","Oman",20-02-29,6
"7159","Pakistan",20-02-29,4
"7160","Panama",20-02-29,0
"7161","Papua New Guinea",20-02-29,0
"7162","Paraguay",20-02-29,0
"7163","Peru",20-02-29,0
"7164","Philippines",20-02-29,3
"7165","Poland",20-02-29,0
"7166","Portugal",20-02-29,0
"7167","Qatar",20-02-29,1
"7168","Romania",20-02-29,3
"7169","Russia",20-02-29,2
"7170","Rwanda",20-02-29,0
"7171","Saint Kitts and Nevis",20-02-29,0
"7172","Saint Lucia",20-02-29,0
"7173","Saint Vincent and the Grenadines",20-02-29,0
"7174","San Marino",20-02-29,1
"7175","Sao Tome and Principe",20-02-29,0
"7176","Saudi Arabia",20-02-29,0
"7177","Senegal",20-02-29,0
"7178","Serbia",20-02-29,0
"7179","Seychelles",20-02-29,0
"7180","Sierra Leone",20-02-29,0
"7181","Singapore",20-02-29,102
"7182","Slovakia",20-02-29,0
"7183","Slovenia",20-02-29,0
"7184","Somalia",20-02-29,0
"7185","South Africa",20-02-29,0
"7186","South Sudan",20-02-29,0
"7187","Spain",20-02-29,45
"7188","Sri Lanka",20-02-29,1
"7189","Sudan",20-02-29,0
"7190","Suriname",20-02-29,0
"7191","Sweden",20-02-29,12
"7192","Switzerland",20-02-29,18
"7193","Syria",20-02-29,0
"7194","Taiwan",20-02-29,39
"7195","Tanzania",20-02-29,0
"7196","Thailand",20-02-29,42
"7197","Timor-Leste",20-02-29,0
"7198","Togo",20-02-29,0
"7199","Trinidad and Tobago",20-02-29,0
"7200","Tunisia",20-02-29,0
"7201","Turkey",20-02-29,0
"7202","Uganda",20-02-29,0
"7203","Ukraine",20-02-29,0
"7204","United Arab Emirates",20-02-29,21
"7205","United Kingdom",20-02-29,23
"7206","Uruguay",20-02-29,0
"7207","USA",20-02-29,68
"7208","Uzbekistan",20-02-29,0
"7209","Venezuela",20-02-29,0
"7210","Vietnam",20-02-29,16
"7211","West Bank and Gaza",20-02-29,0
"7212","Western Sahara",20-02-29,0
"7213","Yemen",20-02-29,0
"7214","Zambia",20-02-29,0
"7215","Zimbabwe",20-02-29,0
"7216","Afghanistan",20-03-01,1
"7217","Albania",20-03-01,0
"7218","Algeria",20-03-01,1
"7219","Andorra",20-03-01,0
"7220","Angola",20-03-01,0
"7221","Antigua and Barbuda",20-03-01,0
"7222","Argentina",20-03-01,0
"7223","Armenia",20-03-01,1
"7224","Australia",20-03-01,27
"7225","Austria",20-03-01,14
"7226","Azerbaijan",20-03-01,3
"7227","Bahamas",20-03-01,0
"7228","Bahrain",20-03-01,47
"7229","Bangladesh",20-03-01,0
"7230","Barbados",20-03-01,0
"7231","Belarus",20-03-01,1
"7232","Belgium",20-03-01,2
"7233","Belize",20-03-01,0
"7234","Benin",20-03-01,0
"7235","Bhutan",20-03-01,0
"7236","Bolivia",20-03-01,0
"7237","Bosnia and Herzegovina",20-03-01,0
"7238","Botswana",20-03-01,0
"7239","Brazil",20-03-01,2
"7240","Brunei",20-03-01,0
"7241","Bulgaria",20-03-01,0
"7242","Burkina Faso",20-03-01,0
"7243","Burma",20-03-01,0
"7244","Burundi",20-03-01,0
"7245","Cabo Verde",20-03-01,0
"7246","Cambodia",20-03-01,1
"7247","Cameroon",20-03-01,0
"7248","Canada",20-03-01,24
"7249","Central African Republic",20-03-01,0
"7250","Chad",20-03-01,0
"7251","Chile",20-03-01,0
"7252","China",20-03-01,79932
"7253","Colombia",20-03-01,0
"7254","Congo (Brazzaville)",20-03-01,0
"7255","Congo (Kinshasa)",20-03-01,0
"7256","Costa Rica",20-03-01,0
"7257","Cote d'Ivoire",20-03-01,0
"7258","Croatia",20-03-01,7
"7259","Cuba",20-03-01,0
"7260","Cyprus",20-03-01,0
"7261","Czechia",20-03-01,3
"7262","Denmark",20-03-01,4
"7263","Diamond Princess",20-03-01,705
"7264","Djibouti",20-03-01,0
"7265","Dominica",20-03-01,0
"7266","Dominican Republic",20-03-01,1
"7267","Ecuador",20-03-01,6
"7268","Egypt",20-03-01,2
"7269","El Salvador",20-03-01,0
"7270","Equatorial Guinea",20-03-01,0
"7271","Eritrea",20-03-01,0
"7272","Estonia",20-03-01,1
"7273","Eswatini",20-03-01,0
